cycle_id,pond_id,species_id,total_seed,started_at,finished_at,remark,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,total_seed_type,pond_name,pond_size,padat_tebar,regency,count_feed_tray,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,harvested_at,selling_price,survival_rate
25143,43248,1,537209,2023-08-19,2023-11-15,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A14,2500.0,1343022500.0,,9,9467.0,27.6,0.05,108.0,6267.3,326808.0,2023-11-15,335745540.0,60.83
25144,43249,1,525299,2023-08-20,2023-11-25,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A15,2500.0,1313247500.0,,9,10742.0,28.49,0.05,156.0,6184.67,312536.0,2023-11-25,327940541.0,59.5
25145,43250,1,522153,2023-08-20,2023-11-24,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A16,2500.0,1305382500.0,,9,8186.0,22.68,0.06,434.0,3292.0,220380.0,2023-11-24,165166400.0,42.21
25146,43251,,525299,2023-08-20,2023-11-25,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A17,2500.0,1313247500.0,,9,10433.0,27.97,0.05,170.0,6485.59,361894.0,2023-11-25,335262954.0,68.89
25148,43252,,551005,2023-08-21,2023-12-02,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A18,2500.0,1377512500.0,,9,9924.0,26.18,0.05,390.0,4696.6,310041.0,2023-12-02,236060726.0,56.27
25149,43253,,554190,2023-08-21,2023-12-01,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A19,2500.0,1385475000.0,,9,11145.0,27.79,0.11,181.2,7937.03,434309.0,2023-12-01,410323352.0,78.37
25150,43254,1,551005,2023-08-21,2023-12-05,#BD-Katalis05,2500.0,0,1.25,120,50,actual,A20,2500.0,1377512500.0,,9,11791.0,28.69,0.11,271.5,8334.68,377267.0,2023-12-05,463890512.0,68.47
25152,43293,,118000,2023-08-08,2023-10-24,,2400.0,0,1.25,100,55,actual,A1,2400.0,283200000.0,,90,3319.7,5.8,0.01,,,,,,
25181,30167,1,185333,2023-08-27,2024-01-05,,1123.75,0,1.5,131,45,actual,A1,1123.75,208268199.68,,,4804.5,8.14,0.05,267.0,4113.4,190691.0,2024-01-04,109574620.0,102.89
25182,30170,1,185333,2023-08-27,2024-01-04,,1192.11,0,1.5,130,45,actual,A2,1192.11,220937878.63,,,4623.05,7.88,0.06,460.0,5387.89,254891.0,2024-01-04,346593142.0,137.53
25183,30166,1,185333,2023-08-27,2024-01-04,,1207.91,0,1.5,130,45,actual,A3,1207.91,223866140.03,,,3224.46,5.44,0.05,217.0,2447.37,104104.0,2024-01-03,161458355.0,56.17
25187,43377,1,185333,2023-08-27,2023-12-20,,1368.0,0,1.5,130,45,actual,A7,1332.0,246863556.0,,,3507.1,6.38,0.0,140.0,2179.55,100518.0,2023-12-20,142875000.0,54.24
25189,43379,1,185333,2023-08-27,2023-12-27,,1188.0,0,1.5,130,45,actual,A9,1188.0,220175604.0,,,4862.7,8.31,0.09,416.0,3986.4,197283.0,2023-12-26,255797280.0,106.45
25204,38477,1,42000,2023-08-30,2023-10-21,#TBR01,459.0,0,1.25,120,55,net,Z1,459.0,19278000.0,,,336.4,1.82,0.07,120.0,375.0,45000.0,2023-10-21,17250000.0,107.14
25205,38478,1,42000,2023-08-30,2023-10-21,#TBR01,459.0,0,1.25,120,55,net,Z2,459.0,19278000.0,,,335.2,2.12,0.09,120.0,385.0,46200.0,2023-10-21,17710000.0,110.0
25214,43392,1,50000,2023-07-27,2023-09-20,#TBR01,360.0,0,1.25,120,55,net,C1,360.0,18000000.0,,,475.0,8.48,0.18,219.0,501.5,50369.0,2023-09-20,27144000.0,100.74
25217,43394,1,75000,2023-07-20,2023-10-22,#JT05,884.0,1,1.25,120,40,net,A1,884.0,66300000.0,,15,596.2,5.32,-0.01,45.0,347.0,15615.0,2023-10-22,21861000.0,20.82
25256,34718,2,225000,2023-09-11,2024-01-08,,4999.9,0,1.25,200,55,actual,F02,4999.9,1124978422.5,,,6159.0,11.53,0.03,18.8,1974.0,37111.0,2024-01-08,,16.49
25258,43439,1,150000,2023-09-10,2023-12-17,#JT12,1800.0,1,0.6,120,40,net,I1,1800.0,270000000.0,,,2175.25,5.82,0.0,233.0,1108.54,60509.0,2023-12-17,64192522.0,40.34
25273,43477,1,72000,2023-09-03,2023-10-17,#TBR01,810.0,0,1.25,120,55,actual,Sodiq1,810.0,58320000.0,,,277.1,6.3,0.27,300.0,175.0,52500.0,2023-10-17,6125000.0,72.92
25274,43478,1,96000,2023-07-29,2023-09-26,#TBR01,1000.0,,1.25,120,80,actual,D1,1000.0,96000000.0,,2,604.9,5.0,0.06,120.0,560.0,67200.0,2023-09-26,26320000.0,70.0
25307,40661,1,136368,2023-08-20,2023-11-07,#JT02,1251.0,0,1.25,120,55,net,A1,1250.0,170460000.0,,,1506.81,19.32,0.35,162.0,456.7,36936.0,2023-11-07,,27.09
25308,40662,1,136368,2023-08-20,2023-11-07,#JT02,1269.0,0,1.25,120,55,net,A2,1250.0,170460000.0,,,1616.92,20.73,0.37,135.0,678.4,49373.0,2023-11-07,,36.21
25309,40667,1,136368,2023-08-20,2023-11-07,#JT02,1334.0,0,1.25,120,55,net,A3,1250.0,170460000.0,,,1488.0,19.08,0.27,137.0,614.0,46679.0,2023-11-07,,34.23
25310,40663,1,136368,2023-08-20,2023-11-07,#JT02,1334.0,0,1.25,120,55,net,A4,1250.0,170460000.0,,,1493.64,19.15,0.3,185.0,359.7,33397.0,2023-11-07,,24.49
25311,40664,1,113640,2023-08-20,2023-11-07,#JT02,875.0,0,1.25,120,55,actual,B1,1000.0,113640000.0,,,1366.84,17.52,0.36,141.0,498.55,36297.0,2023-11-07,,31.94
25312,40665,1,113640,2023-08-20,2023-11-07,#JT02,875.0,0,1.25,120,55,actual,B2,1000.0,113640000.0,,,1518.26,19.46,0.41,130.0,418.25,27213.0,2023-11-07,,23.95
25313,40666,1,113640,2023-08-20,2023-11-07,#JT02,1251.0,0,1.25,120,55,actual,B3,1000.0,113640000.0,,,1449.3,18.58,0.33,166.0,782.0,64906.0,2023-11-07,,57.12
25314,40668,1,113640,2023-08-20,2023-11-07,#JT02,900.0,0,1.25,120,55,actual,B4,1250.0,142050000.0,,,1353.21,17.35,0.27,214.0,320.85,34737.0,2023-11-07,,30.57
25315,37681,1,88000,2023-09-03,2023-10-24,#TBR01,340.0,0,1.25,120,55,actual,Husein,340.0,29920000.0,,,309.25,2.03,0.0,125.0,320.0,40000.0,2023-10-24,16000000.0,45.45
25316,39916,1,450000,2023-09-05,2023-12-01,#VietProject23,1800.0,1,1.25,120,55,gross,A1,1800.0,810000000.0,,,7918.0,22.75,0.12,32.0,7200.0,230400.0,2023-12-01,1044000000.0,51.2
25333,36804,1,201600,2023-08-20,2023-12-03,#JT07,900.0,0,1.25,105,55,actual,A1,924.0,186278400.0,,,3093.0,30.03,0.14,120.5,1772.92,62980.0,2023-12-03,121194960.0,31.24
25334,36805,1,242666,2023-08-20,2023-12-03,#JT07,900.0,0,1.25,105,55,actual,A2,990.0,240239340.0,,,4307.0,43.51,0.14,389.5,2586.63,128943.0,2023-12-03,164997365.0,53.14
25336,36802,1,168000,2023-08-20,2023-10-30,#JT07,800.0,0,1.25,100,55,actual,A3,700.0,117600000.0,,,3224.0,46.06,0.86,226.0,1843.66,132641.0,2023-10-30,102141820.0,78.95
25338,36803,1,218400,2023-08-20,2023-11-25,#JT07,1000.0,0,1.25,100,55,actual,A5,900.0,196560000.0,,,4588.0,48.29,0.52,392.0,2472.92,150998.0,2023-11-25,144690108.0,69.14
25339,40461,1,500000,2023-09-06,2023-10-09,#VietProject23,900.0,1,1.25,120,55,actual,A1,900.0,450000000.0,,,361.8,2.66,0.02,,,,,,
25353,24265,1,150000,2023-09-06,2023-11-07,,600.0,0,1.25,120,25,net,Tirta A,599.82,89972820.0,,,1949.0,31.95,0.38,422.0,1474.0,144880.0,2023-11-07,75573600.0,96.59
25360,42209,,204000,2023-10-16,2024-01-31,,314.0,0,4.7,110,50,gross,Kolbun 1,400.0,81600000.0,,,3449.13,7.73,0.02,779.0,1934.5,158936.0,2024-01-31,98693759.0,77.91
25361,42210,1,204000,2023-10-16,2024-01-31,,314.0,0,4.77,110,50,gross,Kolbun 2,400.0,81600000.0,,,2992.03,6.75,0.01,813.0,831.42,66350.0,2024-01-31,42859324.0,32.52
25362,43578,1,221000,2023-10-16,2024-01-31,,314.0,0,4.77,110,50,gross,Kolbun 3,400.0,88400000.0,,,3095.75,6.99,0.01,877.0,520.56,54151.0,2024-01-31,23663004.4,24.5
25375,41649,,36000,2023-09-17,2023-11-02,#BD-Katalis07,78.5,0,4.5,108,40,actual,A1,100.0,3600000.0,,89,177.5,0.89,0.0,,,,,,
25376,41652,,36000,2023-09-17,2023-11-02,#BD-Katalis07,78.5,0,4.5,105,40,actual,A2,100.0,3600000.0,,89,173.9,0.87,0.0,,,,,,
25378,43592,,36000,2023-09-17,2023-10-31,#BD-Katalis07,78.5,0,4.5,105,40,net,A3,100.0,3600000.0,,85,157.8,0.82,0.0,,,,,,
25379,43593,,36000,2023-09-17,2023-11-02,#BD-Katalis07,78.5,0,4.5,105,40,net,A4,100.0,3600000.0,,89,160.9,0.8,0.0,,,,,,
25381,38592,1,100000,2023-09-05,2023-11-20,#TBR01,540.0,0,1.25,120,55,gross,A1,540.0,54000000.0,,,863.8,4.15,0.02,290.0,643.0,92160.0,2023-11-20,32922000.0,92.16
25383,34741,2,408000,2023-08-06,2023-08-17,,35.0,0,1.25,11,55,actual,N08,35.0,14280000.0,,,4.3,0.08,0.0,210.0,3647.0,381816.0,2023-08-17,,93.58
25384,34742,2,460460,2023-08-05,2023-08-17,,35.0,0,1.25,12,55,actual,N09,35.0,16116100.0,,,4.31,0.07,0.0,410.0,3094.0,423605.0,2023-08-17,,92.0
25386,34744,2,514800,2023-08-01,2023-08-16,,35.0,0,1.25,15,55,actual,N11,35.0,18018000.0,,,5.32,0.07,0.0,345.0,4011.0,452334.0,2023-08-16,,87.87
25387,34745,2,464000,2023-07-29,2023-08-09,,35.0,0,1.25,11,55,actual,N12,35.0,16240000.0,,,4.05,0.07,0.0,249.0,2704.0,334393.0,2023-08-09,,72.07
25388,40473,2,300000,2023-09-08,2023-10-16,#VietProject23,1600.0,20,1.25,120,55,net,A1,1600.0,480000000.0,,,2967.0,98.9,5.86,,,,,,
25389,34746,2,476680,2023-07-31,2023-08-14,,35.0,0,1.25,14,55,actual,N13,35.0,16683800.0,,,4.88,0.07,0.0,272.0,2949.0,401559.0,2023-08-14,,84.24
25391,43125,1,100000,2023-09-08,2023-12-08,,700.0,0,1.25,120,40,net,KENDAL P1,900.0,90000000.0,,4,2031.7,4.52,0.01,211.0,1281.75,85975.0,2023-12-08,34975000.0,85.97
25394,34747,2,185890,2023-08-11,2023-08-24,,35.0,0,1.25,13,55,actual,N14,35.0,6506150.0,,,4.08,0.06,0.0,56.0,3483.0,195048.0,2023-08-24,,104.93
25395,34748,2,350460,2023-08-09,2023-08-22,,35.0,0,1.25,13,55,actual,N15,35.0,12266100.0,,,10.2,0.15,0.0,42.0,5903.0,247926.0,2023-08-22,,70.74
25411,40644,1,125000,2023-08-24,2023-11-12,#JT04,900.0,0,1.25,100,55,net,P2,990.0,123750000.0,,,1322.5,16.74,0.05,253.0,546.45,41220.0,2023-11-12,,32.98
25412,41173,1,340000,2023-09-11,2023-10-17,#VietProject23,1800.0,15,1.25,120,55,gross,A1,1800.0,612000000.0,,,1545.5,30.3,1.88,,,,,,
25419,36526,1,282000,2023-09-09,2023-12-16,,2809.0,1,1.25,120,50,net,A1,2809.0,792138000.0,,,5669.0,16.48,0.15,111.0,2604.6,289111.0,2024-02-06,,102.52
25440,43458,,45000,2023-08-21,2023-10-10,#BD-Katalis04,2000.0,0,,0,0,net,3.26.1.1,2000.0,90000000.0,,62,204.0,2.83,0.04,200.0,162.0,32400.0,2023-10-10,4860000.0,72.0
25441,43462,1,51000,2023-08-21,2023-10-21,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.24.1.2 (F),2000.0,102000000.0,,106,441.0,3.47,0.03,130.0,224.0,29120.0,2023-10-21,8960000.0,57.1
25442,43457,1,45000,2023-08-21,2023-11-02,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.26.1.2 (O),2000.0,90000000.0,,118,348.0,2.64,0.01,155.0,140.0,21700.0,2023-11-02,4480000.0,48.22
25443,43453,,40000,2023-07-24,2023-10-09,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.25.3.1 (I),2000.0,80000000.0,,109,370.0,2.78,0.01,110.0,157.0,17270.0,2023-10-09,6437000.0,43.18
25444,43454,1,40000,2023-07-24,2023-10-09,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.25.3.2 (J),2000.0,80000000.0,,113,411.0,3.21,0.01,108.0,192.0,20736.0,2023-10-09,7872000.0,51.84
25445,43456,1,80000,2023-07-24,2023-10-09,#BD-Katalis04,2000.0,0,,0,0,net,3.25.4.1,2000.0,160000000.0,,112,143.0,1.18,0.0,120.0,129.0,15480.0,2023-10-09,4902000.0,19.35
25546,43774,,125000,2023-07-13,2023-10-29,#TBR03,240000.0,0,1.25,108,55,net,A1,970.0,121250000.0,,324,2180.0,5.89,0.02,97.0,1917.0,85995.0,2023-10-29,132058000.0,68.8
25547,43455,1,45600,2023-07-20,2023-09-24,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.23.4.1 (E),2000.0,91200000.0,,99,202.0,1.85,0.01,220.0,129.0,28380.0,2023-09-24,3225000.0,62.24
25551,43469,1,80000,2023-07-24,2023-10-17,#BD-Katalis04,2000.0,0,1.0,120,45,net,3.29.4.2 (T),2000.0,160000000.0,,154,635.5,3.83,0.03,110.0,180.0,19800.0,2023-10-17,7200000.0,24.75
25552,43467,1,45000,2023-07-27,2023-10-05,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.27.4.1 (P),2000.0,90000000.0,,,328.0,2.69,0.01,108.0,240.0,25920.0,2023-10-05,9840000.0,57.6
25553,43468,1,45000,2023-07-27,2023-10-05,#BD-Katalis04,2000.0,,1.2,120,45,net,3.27.4.2 (Q),2000.0,90000000.0,,,230.0,2.07,0.02,100.0,160.0,16000.0,2023-10-05,6560000.0,35.56
25567,43128,1,167625,2023-09-17,2023-12-29,,2500.0,0,1.25,103,55,actual,LAMPUNG P1 (C6),2500.0,419062500.0,,3,1740.0,4.35,0.0,841.0,921.3,60064.0,2023-12-29,50437390.0,35.83
25577,43811,1,37500,2023-09-18,2023-11-13,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.23.5.1 (A),2000.0,75000000.0,,73,169.0,1.58,0.01,118.0,52.0,6136.0,2023-11-13,2184000.0,16.36
25578,43812,1,35500,2023-09-18,2023-11-13,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.23.5.2 (B),2000.0,71000000.0,,61,156.5,1.48,0.01,118.0,80.0,9440.0,2023-11-13,3360000.0,26.59
25579,43813,1,25500,2023-09-18,2023-11-09,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.23.6.1 (C),2000.0,51000000.0,,38,101.5,1.1,0.01,150.0,50.0,7500.0,2023-11-09,1600000.0,29.41
25580,43814,1,25500,2023-09-18,2023-11-09,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.23.6.2 (D),2000.0,51000000.0,,52,110.5,1.04,0.0,180.0,43.0,7740.0,2023-11-09,1376000.0,30.35
25581,43817,1,25500,2023-09-28,2023-11-30,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.25.6.1 (M),2000.0,51000000.0,,,88.0,1.83,0.02,160.0,30.0,4800.0,2023-11-30,810000.0,18.82
25582,43818,1,25500,2023-09-28,2023-11-30,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.25.6.2 (L),2000.0,51000000.0,,,83.5,1.67,-0.01,145.0,50.0,7250.0,2023-11-30,1350000.0,28.43
25584,43809,,105000,2023-08-27,2023-11-28,#TBR03,700.0,0,1.25,100,55,net,B1,975.0,102375000.0,,177,1799.5,5.64,0.02,255.0,1450.0,112477.0,2023-11-28,40020000.0,107.12
25585,43815,1,32000,2023-09-18,2023-10-30,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.27.8.1 (R),2000.0,64000000.0,,,104.0,1.96,0.04,160.0,87.0,13920.0,2023-10-30,2871000.0,43.5
25586,43816,1,32000,2023-09-18,2023-11-03,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.27.8.2 (S),2000.0,64000000.0,,,140.0,2.03,0.03,180.0,60.0,10800.0,2023-11-03,1920000.0,33.75
25599,34741,2,306935,2023-08-23,2023-09-01,,35.0,0,1.25,9,55,actual,N08,35.0,10742725.0,,,3.1,0.07,0.0,89.0,2760.0,245640.0,2023-09-01,,80.03
25601,34743,2,341360,2023-08-11,2023-08-22,,35.0,0,1.25,11,55,actual,N10,35.0,11947600.0,,,5.46,0.1,0.0,67.0,3694.0,247498.0,2023-08-22,,72.5
25602,34745,2,312455,2023-08-12,2023-08-24,,35.0,0,1.25,12,55,actual,N12,35.0,10935925.0,,,3.76,0.06,0.0,242.0,2462.0,302618.0,2023-08-24,,96.85
25603,34746,2,264920,2023-08-15,2023-08-30,,35.0,0,1.25,15,55,actual,N13,35.0,9272200.0,,,10.75,0.13,0.0,69.0,3622.0,249918.0,2023-08-30,,94.34
25613,40719,1,60000,2023-09-17,2023-11-10,#TBR01,504.0,0,1.25,120,55,net,M2,504.0,30240000.0,,,424.9,5.18,0.2,280.0,230.0,64400.0,2023-11-10,8970000.0,107.33
25617,41646,1,386400,2023-09-19,2023-11-06,,2106.0,0,1.25,120,40,gross,A1,2106.0,813758400.0,,24,2688.0,18.16,0.21,447.0,1558.8,198087.0,2023-11-06,65700350.0,51.26
25619,7364,1,306000,2023-09-18,2023-12-28,,3080.25,1,1.25,120,50,net,B2,3080.25,942556500.0,,,4830.5,21.37,0.2,94.0,1978.0,185932.0,2023-12-28,,60.76
25620,7365,1,306000,2023-09-18,2023-12-28,,2999.95,1,1.25,120,50,net,B3,2999.95,917983935.0,,,5683.0,25.83,0.31,98.0,2656.8,260366.0,2023-12-28,,85.09
25621,7366,1,306000,2023-09-18,2023-12-21,,2999.95,1,1.25,120,50,net,B5,2999.95,917983935.0,,,4810.0,22.58,0.15,98.8,2211.0,218447.0,2023-12-21,,71.39
25622,7367,1,306000,2023-09-18,2023-12-23,,2999.95,1,1.25,120,50,net,B6,2999.95,917983935.0,,,4766.0,21.76,0.26,111.6,1885.7,210444.0,2023-12-23,,68.77
25637,34744,2,310000,2023-08-19,2023-09-01,,35.0,0,1.25,13,55,actual,N11,35.0,10850000.0,,,4.59,0.07,0.0,124.0,1999.0,247876.0,2023-09-01,,79.96
25649,43909,1,42500,2023-09-28,2023-12-02,#BD-Katalis04,2000.0,0,1.2,120,45,net,3.24.6.1 (G),2000.0,85000000.0,,74,430.0,3.55,0.0,100.0,177.0,17700.0,2023-12-02,7434000.0,41.65
25692,34743,2,467433,2023-08-27,2023-10-02,,35.0,0,1.25,38,55,actual,N10,35.0,16360155.0,,,13.23,0.35,0.0,125.0,7559.0,400208.0,2023-10-02,,85.62
25693,34746,2,410121,2023-09-13,2023-10-07,,35.0,0,1.25,25,55,actual,N13,35.0,14354235.0,,,20.08,0.19,0.0,67.0,9569.0,216243.0,2023-10-07,,52.73
25694,34748,2,336802,2023-09-20,2023-10-03,,35.0,0,1.25,13,55,actual,N15,35.0,11788070.0,,,14.85,0.23,0.0,14.0,12133.0,169862.0,2023-10-03,,50.43
25706,43133,1,350000,2023-09-22,2023-11-25,,700.0,0,1.2,90,80,net,PASURUAN KONTROL,699.6,244860875.0,,63,1403.9,6.3,0.0,228.0,600.0,48174.0,2023-11-25,33880400.0,13.76
25707,43134,1,350000,2023-09-22,2023-11-25,,700.0,0,1.2,90,80,net,PASURUAN P1,699.6,244860875.0,,231,1530.4,6.68,0.0,366.0,634.3,78520.0,2023-11-25,29648480.0,22.43
25708,43135,1,350000,2023-09-22,2023-11-25,,700.0,0,1.2,120,80,net,PASURUAN P2,699.6,244860875.0,,172,1576.1,6.91,0.0,348.0,544.6,66279.0,2023-11-25,25556380.0,18.94
25881,40440,1,500000,2023-09-08,2023-11-22,#VietProject23,1800.0,1,1.25,120,55,actual,A1,1800.0,900000000.0,,,1644.5,4.63,0.01,72.0,1136.0,81792.0,2023-11-22,117000000.0,16.36
25890,12271,,121011,2021-02-16,2021-05-07,#CustomerBD,1000.01,0,1.25,100,55,gross,A1,1000.01,121012077.0,,,931.0,11.35,0.05,57.0,96.65,5509.0,2021-05-07,,4.55
25895,12272,,103629,2021-02-16,2021-05-23,#CustomerBD,1000.01,0,1.25,100,55,actual,A2,1000.01,103629922.3,,,832.0,8.32,0.11,199.0,181.25,26506.0,2021-05-23,,25.58
25896,12273,,123134,2021-02-16,2021-05-08,#CustomerBD,1000.01,0,1.25,100,55,actual,A3,1000.01,123135095.89,,,1707.0,21.34,0.46,115.0,806.8,46544.0,2021-05-08,,37.8
25897,12276,,122493,2021-02-16,2021-04-10,#CustomerBD,1000.01,0,1.25,100,55,actual,A6,1000.01,122494090.19,,,1404.0,26.49,0.27,157.0,614.65,96500.0,2021-04-10,,78.78
25898,12277,,122493,2021-02-16,2021-05-08,#CustomerBD,1000.01,0,1.25,100,55,actual,A7,1000.01,122494090.19,,,2172.0,26.81,0.35,67.35,370.9,24980.0,2021-05-08,,20.39
25901,31344,,199562,2021-02-16,2021-05-07,#CustomerBD,1116.0,0,1.25,100,55,actual,R,1116.0,222711192.0,,,2141.0,26.76,-0.03,81.0,134.9,10927.0,2021-05-07,,5.48
25920,34716,2,225000,2023-10-07,2024-02-26,,4999.9,0,1.25,142,55,actual,E05,4999.9,1124978422.5,,,10000.0,15.15,0.01,22.8,1624.0,37027.0,2024-02-26,,16.46
25945,41172,1,300000,2023-09-08,2023-11-28,#VietProject23,1200.0,1,1.25,120,55,gross,A1,1200.0,360000000.0,,,6284.5,77.59,0.99,76.0,5000.0,188000.0,2023-11-28,590000000.0,62.67
25967,34698,2,225000,2023-10-02,2024-02-27,,4999.9,0,1.25,148,55,actual,B04,4999.9,1124978422.5,,,10530.0,14.69,0.02,26.4,2953.0,77959.0,2024-02-27,,34.65
25968,34702,2,225000,2023-10-03,2023-12-15,,4999.9,0,1.25,73,55,actual,C02,4999.9,1124978422.5,,,3523.0,10.42,0.04,16.2,2107.0,34133.0,2023-12-15,,15.17
25976,38464,,80000,2023-10-01,2023-11-17,#TBR01,1024.0,0,1.25,120,55,net,1EKKotak,1024.0,81920000.0,,,375.7,2.68,0.03,120.0,356.0,42720.0,2023-11-17,18512000.0,53.4
25977,38465,1,50000,2023-10-01,2023-11-08,#TBR01,706.86,0,1.25,120,55,net,2EKBulat,900.0,45000000.0,,,291.2,2.37,0.02,150.0,220.0,33000.0,2023-11-08,11000000.0,66.0
25999,34025,1,45000,2023-10-01,2023-12-12,#TBR01,416.0,0,1.25,120,80,actual,A1,416.0,18720000.0,,,885.7,3.27,0.01,395.0,860.5,65150.0,2023-12-12,43255500.0,144.78
26008,38742,1,75720,2023-07-14,2023-10-26,#SiklusFarm,1710.0,0,1.25,140,55,net,B6,1710.0,129481200.0,,,1262.5,12.88,0.08,89.0,630.16,56084.0,2023-10-26,31003872.0,74.07
26048,38700,1,50000,2023-10-02,2023-12-01,#TBR01,360.0,,1.25,120,55,gross,A2,360.0,18000000.0,,,343.3,1.51,0.01,532.0,344.5,40258.0,2023-12-01,17041500.0,80.52
26049,39087,1,50000,2023-10-02,2023-11-26,#TBR01,375.0,,1.25,120,55,gross,A3 tengah,375.0,18750000.0,,,276.6,1.34,0.0,457.0,215.0,32720.0,2023-11-26,10110000.0,65.44
26050,38591,1,35000,2023-10-03,2023-11-16,#TBR01,380.13,0,1.25,120,55,net,Saifuddin 1,924.0,32340000.0,,,159.2,1.79,0.04,120.0,125.0,15000.0,2023-11-16,6250000.0,42.86
26051,37103,1,100000,2023-10-03,2023-11-29,#TBR01,810.0,0,1.25,120,55,net,1 Siyu,810.0,81000000.0,,,916.0,4.92,0.04,496.0,1263.0,135270.0,2023-11-29,66296000.0,135.27
26052,36139,1,50000,2023-10-03,2023-11-21,#TBR01,675.0,0,1.25,120,55,net,2 Qomar,675.0,33750000.0,,,331.9,2.61,0.05,670.0,425.0,66125.0,2023-11-21,20950000.0,132.25
26053,38590,1,35000,2023-10-03,2023-12-09,#TBR01,1385.44,0,1.25,120,55,net,Saifuddin 2,1764.0,61740000.0,,,466.8,3.07,0.03,120.0,323.0,38760.0,2023-12-09,13889000.0,110.74
26056,44145,1,107641,2023-10-02,2024-02-16,#SiklusFarm,910.0,0,1.25,150,55,net,K1,900.0,96876900.0,,427,1928.98,2.82,0.0,64.0,769.0,24608.0,2024-02-15,64467400.0,22.86
26057,44146,1,149502,2023-10-02,2024-02-29,#SiklusFarm,1258.0,0,1.25,150,55,net,K2,1200.28,179443662.55,,439,9055.23,12.47,0.02,407.0,5777.07,204539.0,2024-02-29,458179240.0,136.81
26058,44147,1,148007,2023-10-02,2024-03-03,#SiklusFarm,1254.0,0,1.25,153,55,net,K4,1200.28,177649249.93,,423,10538.55,14.72,0.02,286.0,4436.4,163139.0,2024-03-03,343845824.0,110.22
26059,44148,1,134551,2023-10-02,2024-02-15,#SiklusFarm,1152.0,0,1.25,150,55,net,K5,1100.25,148039589.74,,423,2673.82,3.86,0.0,90.0,779.57,23387.0,2024-02-15,66761520.0,17.38
26060,44149,1,140532,2023-10-02,2024-02-24,#SiklusFarm,1258.0,0,1.25,150,55,net,K6,1150.23,161643728.87,,379,7871.32,11.12,0.01,232.0,4114.61,159696.0,2024-02-24,315403252.0,113.64
26061,44150,1,109136,2023-10-02,2024-02-17,#SiklusFarm,960.0,0,1.25,150,55,net,K7,903.0,98550080.84,,407,5582.23,8.09,0.01,225.0,2784.0,107955.0,2024-02-17,213900904.0,98.92
26062,44151,1,110631,2023-10-02,2024-02-18,#SiklusFarm,930.0,0,1.25,150,55,net,K8,910.23,100699533.44,,401,8249.68,11.87,0.01,218.0,3118.24,116893.0,2024-02-18,243064300.0,105.66
26093,44362,,100000,2023-09-23,2024-01-09,#TBR03,700.0,0,1.25,120,55,net,B2,770.0,77000000.0,,280,2003.5,5.43,0.01,135.0,1189.0,53960.0,2024-01-08,67116000.0,53.96
26110,42473,1,150000,2023-09-24,2023-11-30,#JT07,729.0,0,1.25,100,55,net,E,729.0,109350000.0,,,861.0,13.45,-0.02,280.0,488.0,68320.0,2023-11-30,22087000.0,45.55
26153,43287,1,500000,2023-10-02,2023-12-05,#VietProject23,2000.0,1,1.25,120,55,gross,A1,2000.0,1000000000.0,,,2905.7,45.4,2.53,64.0,3600.0,230400.0,2023-12-05,349200000.0,46.08
26165,37102,1,58000,2023-10-04,2023-11-24,#TBR01,399.0,0,1.25,120,90,gross,A1,600.0,34800000.0,,,268.63,5.17,0.23,200.0,220.0,44000.0,2023-11-24,8360000.0,75.86
26166,38474,1,58000,2023-10-04,2023-11-10,#TBR01,480.0,0,1.25,120,55,gross,S1,480.0,27840000.0,,,126.0,3.32,0.23,284.0,135.0,38340.0,2023-11-10,5130000.0,66.1
26175,38473,1,50000,2023-10-05,2023-11-28,#TBR01,374.0,0,1.25,120,55,actual,T1,374.0,18700000.0,,,350.25,3.47,0.02,120.0,332.0,39840.0,2023-11-28,16268000.0,79.68
26176,38459,1,40000,2023-10-05,2023-11-23,#TBR01,360.0,0,1.25,120,55,actual,K1,360.0,14400000.0,,,300.7,1.78,0.0,120.0,262.0,31440.0,2023-11-23,13624000.0,78.6
