cycle_id,pond_id,species_id,total_seed,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,pond_size,padat_tebar,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,selling_price,cycle_lead_time,harvest_time,total_seed_type_actual,total_seed_type_gross,total_seed_type_net,pond_name_A,pond_name_A1,pond_name_A2,pond_name_A3,pond_name_A4,pond_name_Other,survival_rate,survival_rate_pred,avg_body_weight,avg_body_weight_pred
26258,44494,1,499800,2500.0,0,1.25,120,55.0,2500.0,1249500000.0,10777.0,27.28,0.05,563.92,7157.3,436143,33729000,85,85,0,0,1,0,0,0,0,0,1,87.26,86.59,8.84,9.311636441892876
26422,41577,1,150000,1200.0,0,1.25,100,55.0,1200.0,180000000.0,1131.77,20.96,0.6,102.0,895.46,91337,47290288,54,54,0,0,1,0,0,0,0,0,1,60.89,61.1,9.8,8.75146261767916
26436,41578,1,150000,1200.0,0,1.25,100,55.0,1200.0,180000000.0,1131.77,20.96,0.6,108.0,650.48,70252,33955056,54,54,0,0,1,0,0,0,0,0,1,46.83,47.75,9.25,8.504911095904726
26438,41580,1,150000,1200.0,0,1.25,100,55.0,1200.0,180000000.0,1131.77,20.96,0.6,91.0,519.48,47273,28467504,54,54,0,0,1,0,0,0,0,0,1,31.52,32.42,10.98,9.0156032810284
26440,41582,1,150000,1200.0,0,1.25,100,55.0,1200.0,180000000.0,969.55,19.39,0.26,105.0,1041.0,109305,54652500,50,50,0,0,1,0,0,0,0,0,1,72.87,74.69,9.52,8.392395211384471
26445,41397,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7794.5,17.17,0.05,218.92,5017.55,311896,95204550,102,102,0,0,1,0,0,1,0,0,0,83.17,82.97,9.7,9.624042633285335
26446,41398,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7969.0,18.07,0.05,233.84,5158.39,334892,84307748,99,99,0,0,1,0,0,0,1,0,0,89.3,88.8,8.98,8.978159295816276
26447,41399,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7251.5,16.01,0.05,215.03,4313.5,259138,84089450,102,102,0,0,1,0,0,0,0,1,0,69.1,69.69,10.5,9.652031810115414
26448,41400,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7575.0,17.33,0.05,416.49,5466.0,400246,102279497,99,99,0,0,1,0,0,0,0,0,1,100.0,99.01,8.43,8.630655135113965
26449,41401,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,8070.5,17.39,0.01,228.45,4894.06,294732,89721446,103,103,0,0,1,0,0,0,0,0,1,78.6,79.54,9.02,9.395373090090741
26450,41402,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7593.0,17.58,0.05,323.73,4786.74,340096,104205852,98,98,0,0,1,0,0,0,0,0,1,90.69,90.0,8.34,8.528100489984308
26475,44162,1,276012,1764.9,0,1.25,120,45.0,1764.9,487133578.8,5665.6,11.4,0.15,373.0,3070.3,165413,281,113,113,1,0,0,0,1,0,0,0,0,59.93,61.79,10.28,9.414318043114145
26477,44164,1,369096,2330.0,0,1.25,120,55.0,2330.0,859993680.0,7592.6,15.22,0.18,324.0,3975.1,222208,54672,114,114,1,0,0,0,0,0,1,0,0,60.2,60.68,8.9,9.278021910350002
26479,44165,1,369096,2355.0,0,1.25,120,55.0,2355.0,869221080.0,6561.6,14.14,0.06,353.0,3582.8,232280,220,102,102,1,0,0,0,0,0,0,1,0,62.93,64.18,8.81,8.991497828476422
26480,44166,1,361251,2305.0,0,1.25,120,55.0,2305.0,832683555.0,6561.8,14.11,0.06,426.4,3290.25,222128,271,102,102,1,0,0,0,0,0,0,0,1,61.49,60.88,9.35,9.014048101689047
26481,44167,1,328779,2100.0,0,1.25,120,55.0,2100.0,690435900.0,6896.5,13.85,0.18,323.0,3060.1,166134,226,113,113,1,0,0,0,0,0,0,0,1,50.53,52.53,9.34,9.375761849871264
26482,44168,1,174537,1150.0,0,1.25,120,55.0,1130.0,197226810.0,3652.7,7.38,0.09,351.0,1852.45,116749,220,111,111,1,0,0,0,0,0,0,0,1,66.89,68.52,8.4,9.076906774982833
26483,44169,1,170478,1140.0,0,1.25,120,55.0,1140.0,194344920.0,3925.7,8.06,0.12,290.5,1580.8,88629,221,113,113,1,0,0,0,0,0,0,0,1,51.99,52.87,9.14,9.73321889483795
26491,44617,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7612.0,17.07,0.05,236.4,4865.32,322746,86491622,99,99,0,0,1,0,1,0,0,0,0,86.07,84.82,8.65,8.975111050553913
26510,44170,1,380886,2355.0,0,1.25,100,55.0,2355.0,896986530.0,5838.0,15.57,0.04,255.8,2452.45,240591,68,80,80,1,0,0,0,0,0,0,0,1,63.17,63.94,6.96,7.031411999016347
26511,44171,1,380886,2355.0,0,1.25,120,35.0,2355.0,896986530.0,5748.0,15.33,0.04,478.4,3153.4,263342,136,80,80,1,0,0,0,0,0,0,0,1,69.14,68.39,7.87,7.776997523627321
26512,44172,1,380886,2355.0,0,1.25,100,55.0,2355.0,896986530.0,5648.0,15.31,0.02,397.5,2641.6,213324,170,79,79,1,0,0,0,0,0,0,0,1,56.01,56.4,6.99,6.994588067057639
26513,44173,1,385264,2380.0,0,1.25,100,55.0,2380.0,916928320.0,5520.9,14.76,0.03,362.0,1939.5,204780,111,80,80,1,0,0,0,0,0,0,0,1,53.15,53.02,6.39,6.765176913047823
26514,44174,1,372130,2305.0,0,1.25,100,55.0,2305.0,857759650.0,6060.3,15.99,0.04,245.3,2942.5,290485,69,80,80,1,0,0,0,0,0,0,0,1,78.06,78.77,6.82,7.095772086691548
26515,44175,1,400376,2449.8,0,1.25,120,55.0,2449.8,980841124.8,7708.1,17.8,0.15,254.0,3883.1,335496,118,94,94,1,0,0,0,0,0,0,0,1,83.8,84.87,7.36,8.122002653338381
26516,44176,1,303100,1830.0,0,1.25,120,55.0,1830.0,554673000.0,6938.1,14.1,0.11,394.0,3477.55,271210,211,109,109,1,0,0,0,0,0,0,0,1,89.48,88.66,7.5,8.637681799673638
26551,43478,1,50000,1000.0,0,1.25,120,55.0,1000.0,50000000.0,437.23,2.2,0.0,120.0,367.0,44040,15781000,55,55,0,0,1,0,0,0,0,0,1,88.08,85.47,6.06,6.590518904532283
26552,43479,1,50000,1000.0,0,1.25,120,55.0,1000.0,50000000.0,355.0,1.88,0.02,270.0,300.0,81000,10800000,52,52,0,0,1,0,0,0,0,0,1,100.0,99.71,3.41,4.323045535761824
26560,36968,1,250000,1156.0,0,1.25,120,55.0,1156.0,289000000.0,1285.0,5.61,0.03,600.0,1050.0,181500,41700000,62,62,0,1,0,1,0,0,0,0,0,72.6,72.65,5.17,5.585835478324563
26561,36969,1,250000,1156.0,0,1.25,120,55.0,1156.0,289000000.0,1280.5,5.59,0.03,580.0,1136.0,177540,45140000,62,62,0,1,0,0,0,0,0,0,1,71.02,71.82,5.47,5.633900113439731
26567,44177,1,309134,1780.0,0,1.25,120,55.0,1780.0,550258520.0,5417.5,12.57,0.04,247.0,1982.35,167350,118,93,93,1,0,0,0,0,0,0,0,1,54.14,55.04,6.35,6.9716762666687755
26568,44178,1,239470,1356.0,0,1.25,120,45.0,1356.0,324721320.0,4147.1,9.69,0.11,246.0,1095.4,90398,119,93,93,1,0,0,0,0,0,0,0,1,37.75,39.26,6.94,7.867920311656144
26569,44179,1,239470,1370.0,0,1.25,120,55.0,1370.0,328073900.0,5247.1,10.75,0.1,378.0,2529.55,196959,211,108,108,1,0,0,0,0,0,0,0,1,82.25,82.77,7.57,8.358532722154722
26570,6900,1,70000,499.88,0,1.25,130,30.0,499.88,34991264.0,2318.5,24.66,0.46,199.0,1730.0,74010,33729000,93,93,0,0,1,0,0,0,0,0,1,100.0,98.43,7.53,10.771958888518176
26571,6901,1,70000,899.95,0,1.25,130,30.0,899.95,62996304.0,1235.5,12.48,0.04,149.0,745.65,29588,33729000,102,102,0,0,1,0,0,0,0,0,1,42.27,43.37,16.7,13.810234530523946
26574,6903,1,50000,499.88,0,1.25,130,30.0,499.88,24993760.0,1534.0,14.89,0.2,223.0,828.0,49548,33729000,102,102,0,0,1,0,0,0,0,0,1,99.1,96.92,14.07,13.075555642484176
26580,44364,1,300000,1500.0,10,1.25,120,55.0,1500.0,450000000.0,6378.0,78.74,1.35,58.0,4800.0,278400,604800000,83,83,0,0,1,0,0,1,0,0,0,92.8,93.42,6.67,9.426123197145996
26599,44724,1,500000,1225.0,12,1.25,120,55.0,1225.0,612500000.0,5149.5,18.13,0.1,45.0,4800.0,216000,600000000,100,100,0,1,0,0,0,1,0,0,0,43.2,44.33,12.45,12.34508270901614
26687,39070,1,75000,621.0,0,1.25,120,55.0,621.0,46575000.0,321.0,4.12,0.03,300.0,225.0,67500,7875000,50,50,0,0,1,0,0,0,0,0,1,90.0,91.05,2.52,3.471373582443674
26690,39071,1,75000,575.0,0,1.25,120,55.0,575.0,43125000.0,298.5,5.74,0.06,300.0,275.0,82500,9625000,51,51,0,0,1,0,0,0,0,0,1,100.0,99.35,2.3,3.3943647571748006
26798,44945,1,42500,2000.0,0,1.2,120,45.0,2000.0,85000000.0,447.5,3.02,-0.01,104.0,147.0,15288,6174000,65,65,0,0,1,0,0,0,0,0,1,35.97,37.35,9.33,8.300635943656305
26818,41124,1,36000,240.0,1,1.25,140,20.0,240.0,8640000.0,378.9,4.74,0.03,135.0,280.0,18500,0,78,78,0,0,1,0,0,0,0,0,1,51.39,52.4,9.85,8.540552617791427
26845,38504,1,102400,1250.0,0,1.25,120,55.0,440.0,45056000.0,180.0,2.02,0.05,326.0,101.0,32926,3434000,39,39,0,1,0,0,0,1,0,0,0,32.15,34.44,3.06,3.4595814066280006
26859,34199,1,125000,1000.0,0,1.25,100,55.0,1000.0,125000000.0,805.5,10.6,0.01,105.0,457.0,47985,33729000,80,80,0,0,1,0,0,1,0,0,0,38.39,37.47,9.52,8.394515946096389
26914,45041,1,500000,1156.0,3,1.25,120,55.0,1156.0,578000000.0,2220.0,38.95,1.11,150.0,4000.0,600000,296000000,58,58,1,0,0,0,0,0,0,0,1,100.0,94.72,0.5,4.245807498253378
26945,37037,1,100000,660.0,0,1.25,120,55.0,660.0,66000000.0,320.5,1.93,0.02,262.0,228.6,24931,11408600,62,62,0,1,0,0,1,0,0,0,0,24.93,25.31,8.37,7.216917148152267
26981,35864,1,50000,500.0,0,1.25,120,55.0,500.0,25000000.0,548.0,2.88,0.0,160.0,238.0,38080,8330000,55,55,0,0,1,0,0,0,0,0,1,76.16,77.01,6.25,5.752987226174526
27000,45161,1,250000,2800.0,0,1.25,100,55.0,2800.0,700000000.0,872.5,7.46,0.03,240.0,386.0,92640,0,66,66,0,0,1,0,0,0,0,0,1,37.06,36.98,5.15,6.445983562096089
27003,38943,1,160000,1000.0,0,1.25,100,55.0,1000.0,160000000.0,1006.67,6.99,-0.01,200.0,160.0,32000,4800000,89,89,0,0,1,0,0,0,1,0,0,20.0,21.72,3.15,5.61451397480315
27019,38941,1,270000,2000.0,0,1.25,100,55.0,800.0,216000000.0,1816.58,11.64,-0.01,100.0,289.0,28900,0,98,98,0,0,1,0,1,0,0,0,0,10.7,11.31,7.04,9.833228385922352
27020,38942,1,140000,800.0,0,1.25,100,55.0,800.0,112000000.0,847.84,5.61,-0.01,140.0,105.0,14700,3675000,84,82,0,0,1,0,0,1,0,0,0,10.5,10.37,5.07,6.34742243218455
27023,40461,1,200000,900.0,1,1.25,120,55.0,900.0,180000000.0,718.8,2.83,0.02,103.0,632.0,65096,51192000,52,52,1,0,0,0,1,0,0,0,0,32.55,34.08,5.0,6.436053644767542
27036,6904,1,70000,614.78,0,1.25,120,55.0,650.0,45500000.0,898.4,15.49,0.06,184.0,412.0,37196,33729000,61,61,0,0,1,0,0,0,0,0,1,53.14,52.6,8.8,7.67259820857691
27045,41173,1,330000,1800.0,1,1.25,120,55.0,1800.0,594000000.0,5962.7,70.15,1.66,47.0,4700.0,220900,531100000,85,85,0,1,0,0,1,0,0,0,0,66.94,65.61,6.85,9.876747827121129
27082,45359,1,65000,650.0,0,1.5,120,45.0,651.0,42315000.0,1553.3,3.78,0.01,134.5,1234.57,68357,73452300,93,65,0,0,1,0,0,0,0,0,1,100.0,98.36,10.27,10.18071236641054
27083,45360,1,55000,550.0,0,1.5,120,45.0,550.0,30250000.0,1305.1,3.18,0.0,141.5,1066.38,60250,63053526,65,65,0,0,1,0,0,0,0,0,1,100.0,98.91,9.65,9.352377084671868
27084,45361,1,65000,650.0,0,1.5,120,45.0,651.0,42315000.0,1584.2,3.85,0.01,141.5,1263.15,73612,74099853,93,65,0,0,1,0,0,0,0,0,1,100.0,99.36,9.74,9.964904045235528
27085,45362,1,55000,600.0,0,1.5,120,45.0,600.0,33000000.0,1117.7,2.72,0.0,143.0,859.84,47669,51213951,93,65,0,0,1,0,0,0,0,0,1,86.67,87.38,9.91,9.82935928616906
27146,44566,1,160000,960.0,0,1.25,130,55.0,960.0,153600000.0,999.6,10.75,0.02,353.0,634.3,90739,25655800,71,71,1,0,0,0,1,0,0,0,0,56.71,58.25,5.22,5.670144504819942
27147,44515,1,140000,870.0,0,1.25,130,55.0,870.0,121800000.0,1606.6,17.28,0.07,370.0,1111.95,165434,43854750,71,71,1,0,0,0,0,1,0,0,0,100.0,99.36,5.02,6.323789551887448
27148,44516,1,105000,812.0,0,1.25,130,55.0,812.0,85260000.0,665.3,7.08,0.0,375.0,398.55,60952,15384000,71,71,1,0,0,0,0,0,1,0,0,58.05,58.74,4.72,5.019012093067494
27149,44517,1,70000,504.0,0,1.25,130,55.0,504.0,35280000.0,691.9,7.69,0.01,309.0,448.75,52567,20479250,71,71,1,0,0,0,0,0,0,1,0,75.1,74.99,6.3,5.9504467292299985
27150,44585,1,80000,621.0,0,1.25,130,55.0,621.0,49680000.0,712.2,8.19,0.02,324.0,438.6,56651,19371760,70,70,1,0,0,0,0,0,0,0,1,70.81,72.05,5.5,5.640835525285595
27151,44588,1,120000,850.0,0,1.25,130,55.0,840.0,100800000.0,681.9,10.33,0.02,170.0,282.0,47940,36000,64,64,1,0,0,0,0,0,0,0,1,39.95,39.46,4.22,4.9031772036663615
27152,44586,1,112500,783.0,0,1.25,130,55.0,783.0,88087500.0,858.5,9.76,0.01,316.0,513.9,62443,23484360,70,70,1,0,0,0,0,0,0,0,1,55.5,55.73,5.02,5.368831960228169
27153,44587,1,112500,783.0,0,1.25,130,55.0,783.0,88087500.0,798.1,9.07,0.01,370.0,460.7,70474,18154300,70,70,1,0,0,0,0,0,0,0,1,62.64,61.48,4.95,5.080872305955472
27184,42442,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,1648.0,6.9,0.01,508.0,753.0,98586,31734000,71,70,0,1,0,0,0,0,0,0,1,49.29,49.7,5.03,5.4910122822083895
27185,42443,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,1909.5,8.2,0.02,794.0,2076.0,275634,52248000,68,67,0,1,0,0,0,0,0,0,1,100.0,98.6,5.66,6.146752918127624
27186,42444,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,1329.0,4.54,0.01,212.0,451.0,42666,20986000,85,84,0,0,1,0,0,0,0,0,1,21.33,20.65,4.9,6.1420873055311604
27187,42446,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,1651.0,5.81,0.01,255.0,604.0,61410,27559000,81,80,0,1,0,0,0,0,0,0,1,30.7,32.04,4.43,5.757399100386627
27189,42450,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,2544.0,8.45,0.02,462.0,1363.5,156910,59777000,85,84,0,0,1,0,0,0,0,0,1,78.45,78.73,5.53,6.350191418739647
27190,42451,1,200000,1350.0,1,1.25,100,55.0,1350.0,270000000.0,2661.5,8.9,0.03,352.0,1624.0,171304,73233000,85,84,0,0,1,0,0,0,0,0,1,85.65,84.03,6.26,6.693650039748127
27205,45207,1,125000,1200.0,0,1.25,120,55.0,1200.0,150000000.0,2014.2,5.87,0.01,765.0,1182.0,160954,49492200,109,109,0,0,1,0,1,0,0,0,0,100.0,99.22,5.76,8.863638159175563
27227,38477,1,50000,459.0,0,1.25,120,55.0,459.0,22950000.0,347.9,6.69,0.3,140.0,411.0,57540,18495000,51,51,0,0,1,0,0,0,0,0,1,100.0,99.89,4.18,5.081461086371204
27228,38478,1,50000,459.0,0,1.25,120,55.0,459.0,22950000.0,355.8,6.84,0.3,140.0,415.0,58100,18675000,51,51,0,1,0,0,0,0,0,0,1,100.0,99.72,3.87,4.950593446630771
27254,45205,1,25500,2000.0,0,1.25,120,55.0,2000.0,51000000.0,46.0,1.31,0.04,140.0,65.0,9100,2145000,38,38,0,0,1,0,0,0,0,0,1,35.69,32.27,6.5,6.035712535835483
27255,45206,1,51000,2000.0,0,1.25,120,55.0,2000.0,102000000.0,72.0,1.67,0.01,160.0,63.0,10080,1890000,43,43,0,0,1,0,0,0,0,0,1,19.76,23.37,6.1,5.818976634527756
27271,45118,1,40000,120.0,1,1.25,120,55.0,120.0,4800000.0,675.9,1.86,0.01,317.0,411.5,28794,23373750,84,84,0,1,0,0,1,0,0,0,0,71.98,72.35,6.89,7.861468631395983
27282,41649,1,27500,78.5,0,4.0,105,55.0,100.0,2750000.0,467.05,1.1,0.01,304.2,241.55,22855,12255036,95,95,0,0,1,0,1,0,0,0,0,83.11,82.36,9.01,8.903409478711
27283,41652,1,27500,78.5,0,4.0,105,55.0,100.0,2750000.0,477.9,1.17,0.0,274.5,221.66,19257,11412400,89,89,0,0,1,0,0,1,0,0,0,70.03,73.99,8.94,8.46014648166376
27284,43592,1,27500,78.5,0,4.0,105,55.0,100.0,2750000.0,514.6,1.19,0.01,277.1,234.93,21006,12100752,95,96,0,0,1,0,0,0,1,0,0,76.39,75.69,9.57,8.980564752535614
27285,43593,1,27500,78.5,0,4.0,105,55.0,100.0,2750000.0,533.3,1.23,0.02,328.6,319.5,27283,16927072,95,96,0,0,1,0,0,0,0,1,0,99.21,94.63,8.97,9.004036468279738
27294,45467,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6297.4,57.25,0.68,765.8,4777.4,298000,300915759,112,112,1,0,0,0,1,0,0,0,0,100.0,99.85,11.59,12.067122147866323
27295,45468,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6541.6,58.93,0.74,706.3,4836.5,262536,320884253,113,113,1,0,0,0,0,1,0,0,0,99.78,98.03,13.11,12.251103462737237
27296,45469,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6426.1,56.87,0.68,944.2,5025.4,294117,326470354,116,116,1,0,0,0,0,0,1,0,0,100.0,99.69,11.89,12.001493581900839
27297,45470,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6613.5,58.53,0.67,901.7,5065.3,298101,330257414,116,116,1,0,0,0,0,0,0,1,0,100.0,98.74,11.8,12.01236705927386
27298,45471,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6570.1,57.63,0.43,746.1,4901.5,288988,318906702,117,117,1,0,0,0,0,0,0,0,1,100.0,99.66,11.55,11.959749406365479
27299,45472,1,263120,2025.0,0,1.25,120,55.0,2025.0,532818000.0,6734.4,59.6,0.45,751.2,5085.5,296029,333281496,117,117,1,0,0,0,0,0,0,0,1,100.0,99.8,11.86,12.085287073815852
27300,45473,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,7002.8,62.52,0.47,728.2,5257.3,299636,347018123,113,113,1,0,0,0,0,0,0,0,1,100.0,99.62,12.45,12.167318609899166
27301,45474,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,6929.0,61.87,0.39,738.4,4986.9,286586,327943518,113,113,1,0,0,0,0,0,0,0,1,96.82,97.3,12.06,12.191373792506516
27302,45475,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,6920.4,61.79,0.26,735.6,5078.0,286230,334953053,112,112,1,0,0,0,0,0,0,0,1,96.7,97.19,12.41,12.232445676859982
27303,45476,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,6936.8,62.49,0.77,967.5,5190.3,293758,341555268,112,112,1,0,0,0,0,0,0,0,1,99.24,98.05,12.82,12.239244977023755
27304,45477,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,6649.4,60.45,0.83,750.8,4835.5,277319,317410879,111,111,0,0,1,0,0,0,0,0,1,93.69,94.62,11.96,12.048047770965564
27305,45478,1,296000,2025.0,0,1.25,120,55.0,2025.0,599400000.0,7128.5,65.4,0.87,739.8,5444.1,300680,362644111,110,110,1,0,0,0,0,0,0,0,1,100.0,99.24,12.26,12.231048619750425
27325,45514,1,100000,750.0,0,1.25,100,40.0,750.0,75000000.0,1033.0,6.11,0.11,500.0,300.0,74000,300,65,65,0,0,1,0,1,0,0,0,0,74.0,75.0,4.0,5.280855736889671
27326,35752,1,100000,840.0,0,1.25,120,55.0,840.0,84000000.0,1896.5,5.89,0.02,441.0,2100.0,161250,1302,72,72,0,0,1,0,1,0,0,0,0,100.0,99.83,11.67,9.426522019391712
27327,45515,1,150000,600.0,0,1.25,120,55.0,600.0,90000000.0,1545.0,15.3,0.35,230.0,1387.0,155570,1387,51,51,0,0,1,0,0,0,0,0,1,100.0,98.44,8.51,7.136998091096635
27328,45516,1,82000,180.0,0,1.25,120,55.0,216.0,17712000.0,830.9,5.16,0.23,500.0,278.0,69500,200,46,46,0,0,1,0,0,1,0,0,0,84.76,85.8,4.0,4.293195476685622
27381,45505,1,50000,2552.0,0,1.25,120,55.0,2700.0,135000000.0,0.0,0.0,0.0,500.0,80.0,20000,1476000,36,36,0,0,1,0,1,0,0,0,0,40.0,41.55,4.0,4.023878409124273
27384,45546,1,75000,1175.0,0,1.25,120,55.0,1175.0,88125000.0,689.5,3.33,0.02,150.0,397.0,59550,15359930,72,72,0,0,1,0,0,1,0,0,0,79.4,80.19,6.6,6.430155451251963
27386,45500,1,50000,2436.0,0,1.25,120,55.0,2436.0,121800000.0,0.0,0.0,0.0,260.0,380.0,49400,8930047,45,45,0,0,1,0,1,0,0,0,0,98.8,94.72,7.7,5.911715090364143
27387,45493,1,50000,2183.0,0,1.25,120,55.0,2183.0,109150000.0,154.0,2.05,0.03,460.0,235.0,54050,8225000,51,51,0,0,1,0,1,0,0,0,0,100.0,97.15,4.3,4.364109253523247
27413,41403,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,6879.0,17.07,0.01,243.6,4156.57,301461,231712783,94,94,0,0,1,0,0,0,0,0,1,80.39,81.36,7.99,8.71541954894807
27414,41404,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7465.0,17.08,0.05,346.63,5025.39,389132,86812078,98,98,0,0,1,0,0,0,0,0,1,100.0,97.79,7.65,8.431157943381411
27415,41405,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7720.5,16.82,0.01,239.45,4635.77,298715,82800406,103,103,0,0,1,0,0,0,0,0,1,79.66,80.94,8.87,9.138814593821216
27416,45266,1,375000,2500.0,0,1.25,105,55.0,2500.0,937500000.0,7311.0,16.92,0.03,257.27,5369.29,407179,95218811,98,98,0,0,1,0,0,0,0,0,1,100.0,98.79,8.32,8.637477804734653
27455,44088,1,90000,810.0,0,1.25,120,55.0,810.0,72900000.0,1410.0,3.35,0.01,337.0,898.56,74374,48956740,114,114,0,0,1,0,1,0,0,0,0,82.64,81.75,9.38,10.414594490578793
27461,45621,1,125000,726.0,0,1.25,120,55.0,726.0,90750000.0,3596.1,26.44,0.36,217.0,2725.0,140225,2125,88,86,0,0,1,0,0,0,0,0,1,100.0,98.22,20.93,14.798255953792937
27512,45656,1,150000,1000.0,0,1.25,120,40.0,1000.0,150000000.0,3210.0,16.29,0.25,196.0,1350.0,101100,0,95,95,0,0,1,0,1,0,0,0,0,67.4,66.68,10.28,10.544724773233304
27544,12688,1,80000,216.0,0,1.25,100,55.0,216.0,17280000.0,689.95,4.89,0.1,365.0,500.0,62000,0,59,59,0,0,1,0,0,0,0,0,1,77.5,76.8,3.57,4.812019363567002
27549,44212,1,85435,176.71,0,1.25,120,40.0,225.0,19222875.0,1056.24,2.86,0.0,321.98,621.55,55440,30917756,93,93,1,0,0,0,0,0,0,0,1,64.89,66.52,9.0,9.071937689952945
27550,44213,1,61025,176.71,0,1.25,120,40.0,225.0,13730625.0,988.6,2.68,0.0,322.0,581.27,48208,29527633,93,93,1,0,0,0,0,0,0,0,1,79.0,80.68,9.32,9.068475731012906
27551,44214,1,48820,176.71,0,1.25,120,40.0,22.5,1098450.0,946.24,2.56,0.01,317.95,462.0,33533,24558292,93,93,1,0,0,0,0,0,0,0,1,68.69,67.95,9.49,8.925543419114852
27552,45697,1,100000,900.0,0,1.25,120,55.0,900.0,90000000.0,1340.5,4.84,0.01,304.0,824.12,84247,40371400,100,100,0,0,1,0,0,0,0,0,1,84.25,84.13,6.73,8.803230584751512
27553,45698,1,100000,900.0,0,1.25,120,55.0,900.0,90000000.0,635.5,3.21,0.0,250.0,247.0,61750,6422000,82,82,0,0,1,0,0,0,0,0,1,61.75,61.44,3.55,5.051127915912202
27555,45689,1,170000,700.0,0,1.25,100,40.0,700.0,119000000.0,2297.0,22.97,0.34,405.0,881.0,105705,881,73,72,0,0,1,0,0,0,0,0,1,62.18,64.63,8.1,7.94755157882551
27556,45690,1,500000,2800.0,0,1.25,110,40.0,2800.0,1400000000.0,9249.0,68.51,0.14,947.0,3695.0,433553,1600,109,109,0,0,1,0,0,0,0,0,1,86.71,86.02,9.07,10.120201723859783
27557,45691,1,100000,400.0,0,1.25,100,55.0,400.0,40000000.0,2263.0,6.8,0.12,580.0,1708.0,111343,1008,85,85,0,0,1,0,1,0,0,0,0,100.0,99.78,13.78,11.943975803197349
27558,45692,1,100000,380.0,0,1.25,110,20.0,380.0,38000000.0,2859.0,8.12,0.08,556.0,1600.0,95200,51750150,104,104,0,0,1,0,0,1,0,0,0,95.2,94.91,16.88,13.66898861082546
27559,45696,1,150000,500.0,0,1.25,100,55.0,500.0,75000000.0,2282.0,6.79,0.02,216.0,2033.0,130908,53368063,78,78,0,0,1,0,1,0,0,0,0,87.27,85.83,15.94,11.775873733648822
27560,45700,1,100000,1050.0,0,1.25,100,55.0,1050.0,105000000.0,1816.5,7.6,0.04,633.0,900.0,146150,700,67,67,0,0,1,0,1,0,0,0,0,100.0,99.83,6.45,7.471196276214039
27563,43468,1,34000,2000.0,0,1.25,100,55.0,2000.0,68000000.0,75.5,1.94,0.01,200.0,58.0,11600,1624000,39,39,0,0,1,0,0,0,0,0,1,34.12,32.06,5.5,5.097758652466814
27579,45716,1,73850,1050.0,0,1.25,120,55.0,1050.0,77542500.0,1249.1,15.05,0.11,59.0,1150.32,67869,33729000,77,77,1,0,0,0,0,0,0,0,1,91.9,91.24,10.9,10.950054755948686
27582,37147,1,174000,1500.0,0,1.25,100,55.0,1500.0,261000000.0,2387.3,7.3,0.01,390.0,1058.3,65239,33729000,86,85,1,0,0,0,1,0,0,0,0,37.49,37.05,11.87,9.458926753504489
27583,37148,1,174000,1500.0,0,1.25,100,55.0,1500.0,261000000.0,2581.9,7.87,0.01,327.0,1035.46,63116,33729000,86,85,1,0,0,0,0,1,0,0,0,36.27,36.02,9.23,9.246654278379713
27584,44363,1,100000,800.0,0,1.25,130,55.0,800.0,80000000.0,2568.6,7.88,0.01,187.0,1739.98,66703,121053482,104,104,0,0,1,0,0,0,0,0,1,66.7,67.98,16.06,13.97647664803392
27604,45496,1,70000,200.0,0,1.25,120,55.0,3000.0,210000000.0,367.75,2.45,0.02,471.0,377.0,58755,15395000,57,62,0,0,1,0,1,0,0,0,0,83.94,82.08,6.13,6.138716234326531
