cycle_id,size,weight,total_harvested,selling_price,harvested_at
22963,131.0,448.96,58813.76,45800.0,2023-09-28
22964,74.0,494.38,36584.12,,2023-09-21
22965,80.0,510.4,40832.0,,2023-09-21
23025,50.0,850.0,42500.0,54400000.0,2023-10-02
23028,115.0,500.0,57500.0,24000000.0,2023-08-10
23069,46.0,5300.0,243800.0,551200000.0,2023-08-17
23106,88.0,8555.0,752840.0,,2023-06-14
23108,359.8,3013.45,243452.8,153210590.8,2023-10-19
23109,341.9,2925.81,223687.31,151291808.0,2023-10-19
23110,392.8,2990.63,214110.23,157055265.0,2023-10-19
23111,171.6,893.7,76679.46,45435708.0,2023-08-22
23111,171.6,893.7,76679.46,45435708.0,2023-08-23
23120,93.1,1736.1,68275.02,131102580.0,2023-10-21
23121,71.0,1323.2,46973.6,101837950.0,2023-10-21
23122,77.6,1438.2,55802.16,105615052.0,2023-10-21
23123,121.8,464.68,28299.01,28294223.36,2023-09-21
23124,305.0,5129.13,264536.93,324971034.0,2023-09-25
23125,309.5,4844.21,261209.18,300194262.0,2023-09-23
23127,304.6,4680.96,296328.89,281628524.0,2023-09-27
23128,293.0,5137.84,277421.18,323656692.0,2023-09-26
23132,352.5,7860.71,461685.42,480344764.0,2023-09-26
23133,113.0,620.0,70060.0,26350000.0,2023-08-06
23134,314.5,8132.61,453811.27,503496238.0,2023-09-25
23185,78.0,110.0,8580.0,5720000.0,2023-09-12
23191,307.0,6614.35,378698.45,400955502.0,2023-09-23
23208,629.0,2401.38,133385.17,153691490.0,2023-10-24
23209,736.0,2488.5,151941.38,154619586.95,2023-10-27
23211,797.0,2127.32,126392.93,134459504.0,2023-10-24
23212,844.0,2355.68,133935.57,149119323.5,2023-10-26
23213,840.0,2497.26,139328.04,162643986.5,2023-10-24
23214,869.0,2651.66,155266.07,166849689.05,2023-10-26
23215,828.0,2844.3,156030.51,185146677.0,2023-10-26
23247,264.0,935.0,84770.0,25728400.0,2023-09-09
23247,264.0,935.0,84770.0,25728400.0,2023-09-11
23260,3000.0,100.0,300000.0,,2023-07-04
23297,36.9,3000.0,110700.0,343200000.0,2023-09-11
23316,280.7,2022.11,140239.47,107130536.0,2023-10-03
23317,60.01,620.76,18628.86,43373639.4,2023-10-03
23318,185.7,1229.59,49226.08,77606225.0,2023-10-19
23326,23.1,3681.0,85031.1,,2023-12-22
23327,27.6,5116.0,141201.6,,2024-01-04
23328,26.5,5109.0,135388.5,,2024-01-03
23329,27.0,5171.0,139617.0,,2024-01-02
23330,26.5,5236.0,138754.0,,2023-12-28
23331,23.3,4820.0,112306.0,,2023-12-26
23340,1143.0,35.7,3599.5,2142000.0,2023-09-29
23341,923.0,32.3,3753.5,1938000.0,2023-09-16
23342,2603.0,87.15,9947.75,5229000.0,2023-09-23
23359,104.0,1099.6,114358.4,58278800.0,2023-06-06
23360,47.6,664.2,31615.92,35202600.0,2023-06-08
23361,112.0,2771.5,310408.0,146889500.0,2023-05-29
23362,77.5,855.3,66285.75,45330900.0,2023-06-08
23371,769.22,5175.95,449424.15,250184826.8,2023-08-14
23377,240.0,411.0,46710.0,18942000.0,2023-08-18
23378,110.0,455.0,50050.0,21385000.0,2023-08-16
23379,182.0,4571.35,207996.43,289436960.0,2023-09-26
23380,198.0,2408.44,141451.24,139573130.4,2023-09-04
23381,267.5,5941.25,317856.88,371183804.86,2023-09-14
23382,195.4,6258.17,298985.41,397477057.92,2023-09-23
23435,21.1,4834.0,101997.4,,2023-11-26
23450,52.0,892.45,46407.4,57473780.0,2023-09-09
23451,61.0,649.25,39604.25,40123650.0,2023-09-08
23455,45.0,592.6,26667.0,40000000.0,2023-09-13
23529,116.0,307.25,35641.0,162842500.0,2023-05-30
23530,95.2,998.5,95057.2,52920500.0,2023-06-09
23531,61.0,315.93,19271.73,16744290.0,2023-05-30
23532,79.6,530.0,42188.0,28090000.0,2023-06-06
23561,800.0,430.0,116500.0,18060000.0,2023-08-27
23633,20.7,4576.0,94723.2,,2023-12-09
23634,23.2,4520.0,104864.0,,2023-12-14
23673,52.0,6382.0,331864.0,695638000.0,2023-09-26
23685,24.0,4245.0,101880.0,,2023-12-21
23686,21.6,2694.0,58190.4,,2023-12-19
23699,340.8,4922.45,191726.06,336722851.2,2023-11-19
23701,533.65,5590.31,230193.12,377675278.96,2023-11-20
23702,339.5,5369.13,220410.59,360361530.5,2023-11-19
23703,422.87,5084.53,204921.24,351776167.71,2023-11-17
23704,454.68,4961.46,186144.54,349464237.21,2023-11-13
23705,306.49,4598.52,173834.64,324515910.8,2023-11-18
23706,345.4,4416.7,173958.3,308117659.4,2023-11-15
23707,224.16,4357.75,172680.12,303177140.0,2023-11-13
23708,405.98,4489.53,177661.12,311856522.96,2023-11-13
23708,405.98,4489.53,177661.12,311856522.96,2023-11-14
23709,518.0,4268.73,170371.79,295857404.4,2023-11-17
23710,511.47,4616.41,189318.14,303139535.7,2023-11-21
23710,511.47,4616.41,189318.14,303139535.7,2023-11-26
23711,324.6,3610.36,150370.69,248367325.0,2023-11-14
23732,305.5,4134.53,254126.49,89619820.0,2023-09-19
23733,184.0,2189.52,201435.84,104521680.0,2023-09-03
23734,244.0,3174.88,191144.32,67487944.0,2023-09-19
23735,258.0,3086.76,197620.2,60389398.4,2023-09-19
23736,182.0,2097.72,190892.52,100442336.0,2023-09-03
23737,256.0,4204.18,263078.8,77151056.0,2023-09-21
23738,286.0,3452.36,243296.12,71441800.0,2023-09-21
23739,140.0,1090.4,152656.0,43070800.0,2023-09-03
23740,258.0,4009.96,252195.18,73063048.0,2023-09-21
23741,138.0,3289.86,227000.34,185893360.0,2023-09-14
23742,156.0,3150.17,245713.26,164550280.0,2023-09-14
23817,85.0,1775.0,150875.0,159750000.0,2023-08-25
23823,22.9,3280.0,75112.0,,2023-12-16
23824,12.7,2158.0,27406.6,,2023-10-23
23826,20.8,2744.0,57075.2,,2023-12-15
23839,490.0,449.5,40504.0,21433100.0,2023-09-14
23840,380.0,508.0,58102.0,22316600.0,2023-09-05
23841,633.3,464.5,54990.3,21319200.0,2023-09-14
23842,581.3,494.0,53539.1,22974600.0,2023-09-14
23843,496.7,440.8,49892.9,20918500.0,2023-09-14
23844,486.7,496.1,55270.85,23848600.0,2023-09-14
23846,428.7,511.5,48875.8,26231500.0,2023-09-14
23847,367.0,633.5,68498.5,31189600.0,2023-09-14
23848,510.3,567.0,64610.2,26657000.0,2023-09-14
23849,230.0,397.8,45747.0,18720000.0,2023-09-05
23850,484.3,701.0,78397.7,32731200.0,2023-09-14
23884,96.0,255.0,24480.0,14025000.0,2023-08-30
23913,459.0,3863.0,879491.0,,2023-07-12
23941,363.0,1914.0,333587.0,,2023-07-14
23945,23.5,3211.0,75458.5,,2023-12-15
23976,1253.0,1482.92,238936.08,58303256.0,2023-09-21
23977,1261.0,1980.84,322076.24,79486394.0,2023-09-21
23978,1431.0,1762.95,270049.46,69138642.0,2023-09-19
23979,1196.0,2347.87,348473.84,95635562.0,2023-09-21
23980,1425.0,16748.57,5540637.71,290933203.0,2023-09-19
23991,42.0,4.3,180.6,528900.0,2023-09-30
24000,1056.0,475.0,88820.0,15218440.0,2023-09-23
24003,395.0,250.0,29035.0,12316000.0,2023-09-22
24006,373.0,7261.0,881738.0,,2023-07-15
24007,349.0,3973.0,464760.0,,2023-07-17
24032,36.0,7500.0,270000.0,885000000.0,2023-09-11
24039,367.0,992.78,156522.51,40665269.5,2023-10-18
24040,365.0,996.63,153641.95,41645243.0,2023-10-18
24041,371.0,1349.87,195073.43,60484490.4,2023-10-18
24042,254.0,2976.22,300854.28,153971140.0,2023-10-21
24043,310.0,1606.01,186426.05,79931287.5,2023-10-20
24044,331.0,1155.97,153563.24,53353902.3,2023-10-19
24045,315.0,1258.62,180961.5,53323560.0,2023-10-21
24046,332.0,2696.31,401619.73,126402263.2,2023-10-22
24047,366.0,1673.41,232842.54,76484435.2,2023-10-20
24049,360.0,2831.05,347131.2,139855475.0,2023-10-20
24050,366.0,918.11,141349.34,38698867.2,2023-10-19
24051,293.0,3682.3,404606.08,190416069.6,2023-10-21
24052,308.0,3743.57,371759.78,198974060.4,2023-10-22
24053,351.0,1677.78,252000.48,72222528.0,2023-10-19
24054,292.0,3582.66,428115.48,173460703.2,2023-10-22
24071,315.0,23100.0,1039500.0,2795100000.0,2023-09-25
24086,479.58,4037.52,200156.25,254484006.76,2023-10-28
24087,470.0,3861.46,226257.1,220927886.2,2023-10-29
24088,541.65,2929.7,186630.01,164439815.88,2023-10-18
24089,440.78,4641.76,436584.97,212948427.44,2023-10-06
24090,347.82,2404.86,229449.14,110694374.08,2023-10-06
24091,357.03,3106.7,257014.61,158165816.24,2023-10-11
24092,486.2,3384.98,221963.71,190803009.5,2023-10-18
24093,522.12,3518.34,194716.44,207239050.08,2023-10-28
24102,62.0,33.6,2083.2,2002560.0,2023-09-08
24103,305.0,26.33,5189.65,939916.0,2023-09-08
24104,305.0,27.15,5130.66,1002216.0,2023-09-08
24105,305.0,29.39,5492.59,1092916.0,2023-09-08
24114,411.0,5874.0,763363.0,,2023-07-18
24153,409.0,566.6,48329.3,28374960.0,2023-09-17
24154,315.0,2007.0,123730.0,115968000.0,2023-10-14
24155,283.0,1756.4,102612.2,106976400.0,2023-10-14
24165,365.0,5450.0,700834.0,,2023-07-20
24166,254.0,4083.0,521033.0,,2023-07-20
24168,65.0,5800.0,377000.0,498800000.0,2023-07-22
24169,83.0,774.3,64266.9,41812200.0,2023-08-20
24175,184.0,3073.3,187295.3,183818540.0,2023-09-02
24178,135.0,1700.0,229500.0,134300000.0,2023-08-28
24190,495.84,2859.3,140108.02,186318225.0,2023-10-29
24191,175.0,217.0,37975.0,30000.0,2023-11-07
24193,157.0,185.9,14808.2,10214600.0,2023-11-17
24204,202.6,845.99,78956.42,40890046.8,2023-10-26
24205,351.0,441.08,44526.54,20571552.0,2023-09-20
24206,233.0,1524.37,115664.69,78999852.0,2023-10-26
24207,188.2,770.54,72507.81,37030807.2,2023-09-20
24218,44.0,6500.0,286000.0,728000000.0,2023-09-28
24223,300.0,200.0,60000.0,6400000.0,2023-09-07
24235,160.0,400.0,64000.0,21200000.0,2023-09-18
24257,335.0,294.0,98490.0,294.0,2023-07-23
24261,340.0,257.0,87380.0,257.0,2023-07-21
24272,70.0,2300.0,161000.0,188600000.0,2023-09-13
24300,421.0,2841.0,279061.0,13441050.0,2023-10-17
24301,442.0,2878.0,292872.0,14106150.0,2023-10-17
24303,12.3,2374.0,29200.2,,2023-10-24
24304,46.9,3727.0,174796.3,,2024-01-29
24305,12.1,3122.0,37776.2,,2023-10-31
24307,18.4,3435.7,63216.88,,2024-01-07
24308,23.1,4859.0,112242.9,,2024-01-05
24317,420.0,3877.0,195698.0,,2023-11-27
24321,155.0,3800.0,308000.0,298000000.0,2023-11-08
24331,80.0,6200.0,496000.0,545600000.0,2023-09-19
24384,312.0,250.0,39000.0,12150000.0,2023-09-13
24394,213.0,36.0,7668.0,1080000.0,2023-09-04
24395,861.8,4351.2,566173.0,,2023-10-26
24403,35.0,9500.0,332500.0,1187000000.0,2023-10-20
24409,120.0,186.0,22320.0,9858000.0,2023-09-25
24411,300.0,432.0,61880.0,19440000.0,2023-09-25
24420,52.0,5200.0,270400.0,613600000.0,2023-10-04
24435,130.0,300.0,39000.0,16200000.0,2023-09-18
24444,35.0,5300.0,185500.0,768500000.0,2023-10-26
24445,120.0,2700.0,324000.0,218700000.0,2023-09-18
24446,140.0,231.5,32410.0,10649000.0,2023-09-11
24458,50.0,4500.0,225000.0,495000000.0,2023-10-13
24475,110.0,183.0,20130.0,9150000.0,2023-09-25
24476,57.0,1313.0,74841.0,82850300.0,2023-10-06
24477,87.0,1260.0,109620.0,70056000.0,2023-09-26
24478,344.0,330.0,56420.0,14850000.0,2023-09-22
24480,248.0,91.0,22568.0,4095000.0,2023-09-15
24505,180.0,250.0,45000.0,10750000.0,2023-09-19
24506,567.0,4104.0,258307.0,269725400.0,2023-11-14
24507,516.0,3865.0,242914.0,257833000.0,2023-11-11
24508,440.0,650.0,134000.0,28150000.0,2023-09-29
24509,200.0,670.0,67000.0,32360000.0,2023-09-29
24517,38.8,3678.0,142706.4,,2024-01-27
24518,33.7,3884.0,130890.8,,2024-01-10
24519,43.5,4500.1,195754.35,,2024-02-12
24520,42.2,4166.0,175805.2,,2024-02-13
24521,36.0,5581.0,200916.0,,2024-02-01
24522,39.09,2782.7,108775.74,,2024-02-10
24538,360.0,160.0,28800.0,7200000.0,2023-09-22
24541,357.3,3334.54,397143.71,162803690.0,2023-10-14
24542,453.4,4152.74,472139.53,150517600.0,2023-01-11
24542,453.4,4152.74,472139.53,150517600.0,2023-10-13
24543,396.6,1765.83,233442.73,74682080.0,2023-10-13
24544,354.3,2886.19,340859.04,141266960.0,2023-10-14
24545,438.8,3392.49,366787.05,117098530.0,2023-05-16
24545,438.8,3392.49,366787.05,117098530.0,2023-10-14
24546,271.0,2802.61,389275.75,59200000.0,2023-05-16
24546,271.0,2802.61,389275.75,59200000.0,2023-10-01
24569,91.8,719.86,66083.15,33574270.4,2023-11-09
24570,85.0,1206.12,102520.2,57893760.0,2023-11-09
24571,81.25,1059.63,86094.94,51656962.5,2023-11-11
24572,189.2,1332.87,126089.5,60305033.6,2023-11-16
24573,285.0,179.1,17014.5,7220800.0,2023-11-16
24574,182.5,958.54,87466.77,44651900.0,2023-11-11
24575,167.5,1953.64,163617.35,93797005.0,2023-11-16
24609,116.0,150.0,17400.0,7050000.0,2023-09-18
24623,80.0,3270.0,261600.0,287760000.0,2023-08-16
24649,300.0,300.0,90000.0,10200000.0,2023-09-19
24650,200.0,252.5,50500.0,10100000.0,2023-09-22
24652,135.0,360.0,48600.0,17280000.0,2023-09-30
24666,191.0,11046.0,663590.0,,2023-07-28
24670,149.0,16.63,2477.87,718416.0,2023-10-22
24671,150.0,17.64,2646.0,758520.0,2023-10-22
24672,149.0,13.86,2065.14,598752.0,2023-10-22
24673,152.0,19.68,2991.36,838368.0,2023-10-22
24674,150.0,25.07,3760.5,1078010.0,2023-10-22
24685,239.36,1782.18,72751.06,118773700.24,2023-12-05
24686,315.07,1199.7,68412.99,70358203.9,2023-11-27
24688,315.32,4285.05,197464.36,270090446.02,2023-12-04
24689,323.3,4442.4,197467.78,284995867.3,2023-12-05
24690,574.82,3689.65,187051.39,226844131.52,2023-12-05
24691,392.7,4463.11,215732.58,278384357.6,2023-12-04
24692,350.63,3726.15,188379.61,227034488.5,2023-12-04
24693,449.1,2664.9,186355.46,148002266.0,2023-11-27
24694,444.0,3580.36,194381.98,222759296.0,2023-11-20
24695,402.42,3048.43,183083.86,176614585.34,2023-11-27
24701,199.0,5438.0,542731.0,,2023-07-22
24702,120.0,6749.0,404940.0,,2023-07-29
24703,86.0,9486.0,406710.0,,2023-07-31
24705,153.0,5763.0,439949.0,,2023-08-07
24738,35.2,5618.0,197753.6,,2024-01-24
24739,40.3,4741.0,191062.3,,2024-02-24
24740,38.2,2650.9,101264.38,,2024-02-12
24741,30.7,5618.0,172472.6,,2024-01-31
24742,33.8,3965.5,134033.9,,2024-02-08
24743,37.1,3545.1,131523.21,,2024-02-07
24761,459.0,2211.92,240396.86,112386848.0,2023-11-14
24762,338.0,3263.01,325255.86,161215470.0,2023-10-15
24763,381.0,2556.15,292080.12,118250276.0,2023-10-19
24764,631.5,2652.74,318096.66,116761458.0,2023-10-07
24765,559.5,926.74,119207.31,39155958.0,2023-10-06
24766,643.0,3135.02,323454.82,155290913.0,2023-11-10
24767,525.0,1704.0,169840.12,85783204.0,2023-11-20
24768,300.0,342.74,46996.1,13907100.0,2023-10-19
24769,429.5,1676.84,127923.7,93139786.0,2023-11-10
24770,429.1,1907.72,126042.43,110093450.0,2023-11-20
24771,429.0,1818.72,156222.92,94993284.0,2023-11-13
24772,585.0,1997.4,168177.55,106576160.0,2023-11-16
24773,599.0,1902.3,190869.8,94688080.0,2023-11-02
24774,372.0,2538.8,183582.0,145240600.0,2023-11-17
24775,537.0,1856.07,166138.39,96391438.0,2023-11-12
24776,511.0,2156.23,184632.46,114644932.0,2023-11-05
24777,459.0,3048.75,185059.9,182376160.0,2023-11-18
24778,598.0,2117.0,178875.58,112678556.0,2023-11-14
24804,80.0,1160.0,92800.0,104400000.0,2023-09-09
24808,195.0,170.0,16250.0,10160000.0,2023-10-15
24814,1009.9,5119.04,337893.51,311254757.2,2023-11-13
24815,514.0,4837.24,296796.46,300876800.0,2023-11-14
24819,679.0,3747.3,275208.9,235770600.0,2023-11-17
24834,406.8,5373.72,273261.38,0.0,2023-01-29
24834,406.8,5373.72,273261.38,0.0,2023-01-22
24836,417.9,3111.92,192713.39,0.0,2023-01-24
24846,57.0,130.0,7410.0,8190000.0,2023-10-06
24881,25.4,4201.0,106705.4,,2024-01-23
24882,26.2,4564.0,119576.8,,2024-01-18
24883,26.8,3135.0,84018.0,,2024-01-30
24884,25.3,4387.0,110991.1,,2024-01-17
24885,22.8,3135.0,71478.0,,2024-01-31
24886,519.0,2050.0,112450.0,127738750.0,2023-12-06
24888,298.0,1701.5,113763.0,91541953.0,2023-11-14
24889,407.0,1573.06,204059.66,,2023-10-20
24890,771.0,1173.0,210040.0,,2023-10-24
24891,723.0,1461.8,260187.0,,2023-11-03
24892,252.0,2247.35,281809.0,,2023-10-11
24893,342.0,2180.2,244205.2,546.0,2023-10-05
24894,189.0,2452.16,230463.39,,2023-10-11
24895,248.0,2488.99,184330.5,,2023-11-03
24946,580.0,422.0,55540.0,21660000.0,2023-10-28
24948,310.0,789.0,79640.0,41856000.0,2023-11-10
24949,100.0,535.0,24400.0,34945000.0,2023-11-17
24950,115.0,800.0,37000.0,55400000.0,2023-11-20
24965,550.0,720.0,94250.0,35200000.0,2023-10-11
24966,390.0,1100.0,119400.0,55060000.0,2023-10-13
24970,24.2,3439.1,83226.22,,2024-01-15
24971,21.7,2060.0,44702.0,,2024-01-12
24972,23.0,3064.0,70472.0,,2024-01-13
24977,198.0,307.22,32496.2,15880620.0,2023-11-15
24980,171.0,737.24,66949.17,40317658.0,2023-11-15
24987,80.0,2500.0,200000.0,237500000.0,2023-10-18
24994,160.0,250000.0,40000000.0,11250000000.0,2023-10-04
25019,128.88,1697.0,106648.72,95195000.0,2023-11-09
25020,129.24,1811.0,113822.56,101484200.0,2023-11-09
25021,214.16,1808.0,109682.48,102561600.0,2023-11-10
25022,125.79,1712.0,101919.72,97968000.0,2023-11-10
25023,125.0,1742.0,105050.0,100276800.0,2023-11-03
25024,112.0,2111.0,109935.0,122206400.0,2023-11-07
25025,126.0,1996.0,125084.0,122154800.0,2023-10-28
25049,291.6,3483.82,171014.09,,2023-11-30
25050,282.6,2456.87,169855.75,,2023-11-23
25051,322.6,2064.6,167538.72,,2023-11-23
25052,307.1,3360.31,215474.64,,2023-11-23
25053,279.4,4801.26,250805.66,,2023-11-30
25054,286.8,2600.13,141820.41,,2023-11-30
25072,540.0,150.0,25800.0,8250000.0,2023-11-01
25073,550.0,654.5,90830.0,31714500.0,2023-11-01
25077,266.6,319.64,42608.01,11062897.6,2023-11-16
25078,137.6,19.38,2666.69,687602.4,2023-10-20
25079,92.0,183.0,16836.0,8527800.0,2023-11-17
25080,164.0,437.2,35850.4,19590700.0,2023-11-11
25081,113.3,75.13,8512.23,3181004.2,2023-10-20
25087,60.0,3000.0,180000.0,291000000.0,2023-10-17
25088,535.0,415.0,57100.0,19404000.0,2023-10-30
25091,145.0,9200.0,650200.0,874400000.0,2023-10-18
25108,64.0,2250.0,144000.0,207000000.0,2023-11-01
25130,289.5,5037.96,290758.6,256709500.0,2023-12-01
25131,142.5,4766.4,319707.4,241108120.0,2023-11-14
25132,278.5,4767.93,270006.36,246888248.0,2023-12-06
25133,209.5,3551.7,231134.9,177629820.0,2023-12-05
25134,360.5,6853.4,351974.1,364341980.0,2023-12-06
25135,184.0,3466.75,201901.75,177887650.0,2023-11-28
25136,141.0,3625.81,247748.79,182502082.0,2023-11-14
25137,219.5,4390.59,238757.53,228622160.0,2023-11-29
25138,159.0,5119.34,255207.65,273446700.0,2023-11-24
25139,173.0,4882.65,256602.02,259771962.0,2023-12-04
25140,151.5,5649.63,276281.67,303107286.0,2023-12-04
25141,220.0,6683.39,344032.34,353556084.0,2023-11-29
25142,161.0,5992.09,309753.21,314284833.0,2023-11-28
25143,108.0,6267.3,326808.3,335745540.0,2023-11-15
25144,156.0,6184.67,312535.7,327940541.0,2023-11-25
25145,434.0,3292.0,220380.0,165166400.0,2023-11-24
25146,170.0,6485.59,361894.03,335262954.0,2023-11-25
25148,390.0,4696.6,310041.17,236060726.0,2023-12-02
25149,181.2,7937.03,434309.44,410323352.0,2023-12-01
25150,271.5,8334.68,377266.99,463890512.0,2023-12-05
25181,267.0,4113.4,190691.2,109574620.0,2024-01-04
25182,460.0,5387.89,254890.89,346593142.0,2024-01-04
25183,217.0,2447.37,104104.42,161458355.0,2024-01-03
25187,140.0,2179.55,100518.0,142875000.0,2023-12-20
25189,416.0,3986.4,197282.5,255797280.0,2023-12-26
25204,120.0,375.0,45000.0,17250000.0,2023-10-21
25205,120.0,385.0,46200.0,17710000.0,2023-10-21
25214,219.0,501.5,50368.5,27144000.0,2023-09-20
25217,45.0,347.0,15615.0,21861000.0,2023-10-22
25256,18.8,1974.0,37111.2,,2024-01-08
25258,233.0,1108.54,60509.48,64192522.0,2023-12-17
25273,300.0,175.0,52500.0,6125000.0,2023-10-17
25274,120.0,560.0,67200.0,26320000.0,2023-09-26
25307,162.0,456.7,36935.5,,2023-11-07
25308,135.0,678.4,49372.5,,2023-11-07
25309,137.0,614.0,46679.0,,2023-11-07
25310,185.0,359.7,33397.2,,2023-11-07
25311,141.0,498.55,36296.9,,2023-11-07
25312,130.0,418.25,27212.8,,2023-11-07
25313,166.0,782.0,64906.0,,2023-11-07
25314,214.0,320.85,34737.3,,2023-11-07
25315,125.0,320.0,40000.0,16000000.0,2023-10-24
25316,32.0,7200.0,230400.0,1044000000.0,2023-12-01
25333,120.5,1772.92,62980.24,121194960.0,2023-12-03
25334,389.5,2586.63,128942.57,164997365.0,2023-12-03
25336,226.0,1843.66,132641.0,102141820.0,2023-10-30
25338,392.0,2472.92,150998.14,144690108.0,2023-11-25
25353,422.0,1474.0,144880.0,75573600.0,2023-11-07
25360,779.0,1934.5,158936.14,98693759.0,2024-01-31
25361,813.0,831.42,66349.66,42859324.0,2024-01-31
25362,877.0,520.56,54151.06,23663004.4,2024-01-31
25381,290.0,643.0,92160.0,32922000.0,2023-11-20
25383,210.0,3647.0,381816.0,,2023-08-17
25384,410.0,3094.0,423605.0,,2023-08-17
25386,345.0,4011.0,452334.0,,2023-08-16
25387,249.0,2704.0,334393.0,,2023-08-09
25389,272.0,2949.0,401559.0,,2023-08-14
25391,211.0,1281.75,85974.5,34975000.0,2023-12-08
25394,56.0,3483.0,195048.0,,2023-08-24
25395,42.0,5903.0,247926.0,,2023-08-22
25411,253.0,546.45,41220.4,,2023-11-12
25419,111.0,2604.6,289110.6,,2024-02-06
25440,200.0,162.0,32400.0,4860000.0,2023-10-10
25441,130.0,224.0,29120.0,8960000.0,2023-10-21
25442,155.0,140.0,21700.0,4480000.0,2023-11-02
25443,110.0,157.0,17270.0,6437000.0,2023-10-09
25444,108.0,192.0,20736.0,7872000.0,2023-10-09
25445,120.0,129.0,15480.0,4902000.0,2023-10-09
25546,97.0,1917.0,85995.0,132058000.0,2023-10-29
25547,220.0,129.0,28380.0,3225000.0,2023-09-24
25551,110.0,180.0,19800.0,7200000.0,2023-10-17
25552,108.0,240.0,25920.0,9840000.0,2023-10-05
25553,100.0,160.0,16000.0,6560000.0,2023-10-05
25567,841.0,921.3,60064.2,50437390.0,2023-12-29
25577,118.0,52.0,6136.0,2184000.0,2023-11-13
25578,118.0,80.0,9440.0,3360000.0,2023-11-13
25579,150.0,50.0,7500.0,1600000.0,2023-11-09
25580,180.0,43.0,7740.0,1376000.0,2023-11-09
25581,160.0,30.0,4800.0,810000.0,2023-11-30
25582,145.0,50.0,7250.0,1350000.0,2023-11-30
25584,255.0,1450.0,112477.0,40020000.0,2023-11-28
25585,160.0,87.0,13920.0,2871000.0,2023-10-30
25586,180.0,60.0,10800.0,1920000.0,2023-11-03
25599,89.0,2760.0,245640.0,,2023-09-01
25601,67.0,3694.0,247498.0,,2023-08-22
25602,242.0,2462.0,302618.0,,2023-08-24
25603,69.0,3622.0,249918.0,,2023-08-30
25613,280.0,230.0,64400.0,8970000.0,2023-11-10
25617,447.0,1558.8,198087.0,65700350.0,2023-11-06
25619,94.0,1978.0,185932.0,,2023-12-28
25620,98.0,2656.8,260366.4,,2023-12-28
25621,98.8,2211.0,218446.8,,2023-12-21
25622,111.6,1885.7,210444.12,,2023-12-23
25637,124.0,1999.0,247876.0,,2023-09-01
25649,100.0,177.0,17700.0,7434000.0,2023-12-02
25692,125.0,7559.0,400208.0,,2023-10-02
25693,67.0,9569.0,216243.0,,2023-10-07
25694,14.0,12133.0,169862.0,,2023-10-03
25706,228.0,600.0,48174.0,33880400.0,2023-11-25
25707,366.0,634.3,78519.6,29648480.0,2023-11-25
25708,348.0,544.6,66278.6,25556380.0,2023-11-25
25881,72.0,1136.0,81792.0,117000000.0,2023-11-22
25890,57.0,96.65,5509.05,,2021-05-07
25895,199.0,181.25,26506.0,,2021-05-23
25896,115.0,806.8,46544.25,,2021-05-08
25897,157.0,614.65,96500.05,,2021-04-10
25898,67.35,370.9,24980.11,,2021-05-08
25901,81.0,134.9,10926.9,,2021-05-07
25920,22.8,1624.0,37027.2,,2024-02-26
25945,76.0,5000.0,188000.0,590000000.0,2023-11-28
25967,26.4,2953.0,77959.2,,2024-02-27
25968,16.2,2107.0,34133.4,,2023-12-15
25976,120.0,356.0,42720.0,18512000.0,2023-11-17
25977,150.0,220.0,33000.0,11000000.0,2023-11-08
25999,395.0,860.5,65150.0,43255500.0,2023-12-12
26008,89.0,630.16,56084.24,31003872.0,2023-10-26
26048,532.0,344.5,40258.0,17041500.0,2023-12-01
26049,457.0,215.0,32720.0,10110000.0,2023-11-26
26050,120.0,125.0,15000.0,6250000.0,2023-11-16
26051,496.0,1263.0,135270.0,66296000.0,2023-11-29
26052,670.0,425.0,66125.0,20950000.0,2023-11-21
26053,120.0,323.0,38760.0,13889000.0,2023-12-09
26056,64.0,769.0,24608.0,64467400.0,2024-02-15
26057,407.0,5777.07,204538.51,458179240.0,2024-02-29
26058,286.0,4436.4,163139.43,343845824.0,2024-03-03
26059,90.0,779.57,23387.1,66761520.0,2024-02-15
26060,232.0,4114.61,159695.54,315403252.0,2024-02-24
26061,225.0,2784.0,107955.16,213900904.0,2024-02-17
26062,218.0,3118.24,116892.9,243064300.0,2024-02-18
26093,135.0,1189.0,53960.0,67116000.0,2024-01-08
26110,280.0,488.0,68320.0,22087000.0,2023-11-30
26153,64.0,3600.0,230400.0,349200000.0,2023-12-05
26165,200.0,220.0,44000.0,8360000.0,2023-11-24
26166,284.0,135.0,38340.0,5130000.0,2023-11-10
26175,120.0,332.0,39840.0,16268000.0,2023-11-28
26176,120.0,262.0,31440.0,13624000.0,2023-11-23
26177,160.0,310.0,49600.0,13950000.0,2023-11-16
26180,100.0,473.5,47350.0,24622000.0,2023-12-02
26215,45.0,500.0,22500.0,28500000.0,2023-12-08
26216,234.0,1100.0,78650.0,58950000.0,2023-12-08
26218,254.0,355.35,90258.9,6964860.0,2024-01-04
26219,278.0,273.35,75991.3,4701620.0,2024-01-04
26220,270.0,360.0,97200.0,6480000.0,2024-01-04
26221,278.0,253.3,70417.4,4356760.0,2024-01-04
26238,328.76,4796.05,378043.8,,2023-12-18
26239,563.81,7586.7,476573.72,,2023-12-23
26240,441.69,6149.65,456324.82,,2023-12-17
